 item_id,image_url,inpainting_image_url,item_org_id,xmin,ymin,xmax,ymax,ori_content,tr_content
1280,https://d2reotjpatzlok.cloudfront.net/qr-place/item/QR_20220819_378_1_L6ZWJE1ZOCQFELWGRPOA.jpg,https://d2reotjpatzlok.cloudfront.net/qr-place/inpainting/QR_20230209_378_1280_LDWSNZCXHMOBFLLOVGRP.jpg,27486,741,672,975,750,"카페라떼","Café Latte"
1280,https://d2reotjpatzlok.cloudfront.net/qr-place/item/QR_20220819_378_1_L6ZWJE1ZOCQFELWGRPOA.jpg,https://d2reotjpatzlok.cloudfront.net/qr-place/inpainting/QR_20230209_378_1280_LDWSNZCXHMOBFLLOVGRP.jpg,27487,1242,672,1518,759,"바닐라라떼","Vanilla Latte"
1280,https://d2reotjpatzlok.cloudfront.net/qr-place/item/QR_20220819_378_1_L6ZWJE1ZOCQFELWGRPOA.jpg,https://d2reotjpatzlok.cloudfront.net/qr-place/inpainting/QR_20230209_378_1280_LDWSNZCXHMOBFLLOVGRP.jpg,27485,159,660,426,750,"아메리카노","Americano"
1280,https://d2reotjpatzlok.cloudfront.net/qr-place/item/QR_20220819_378_1_L6ZWJE1ZOCQFELWGRPOA.jpg,https://d2reotjpatzlok.cloudfront.net/qr-place/inpainting/QR_20230209_378_1280_LDWSNZCXHMOBFLLOVGRP.jpg,27483,756,255,1134,468,"음료","Drinks"
1280,https://d2reotjpatzlok.cloudfront.net/qr-place/item/QR_20220819_378_1_L6ZWJE1ZOCQFELWGRPOA.jpg,https://d2reotjpatzlok.cloudfront.net/qr-place/inpainting/QR_20230209_378_1280_LDWSNZCXHMOBFLLOVGRP.jpg,27484,153,585,471,654,"서귀포 블랜딩","Seogwipo Blending"
1280,https://d2reotjpatzlok.cloudfront.net/qr-place/item/QR_20220819_378_1_L6ZWJE1ZOCQFELWGRPOA.jpg,https://d2reotjpatzlok.cloudfront.net/qr-place/inpainting/QR_20230209_378_1280_LDWSNZCXHMOBFLLOVGRP.jpg,27488,156,957,558,1038,"신산리 녹차라떼","Sinsan-ri Village Green Tea Latte"
1280,https://d2reotjpatzlok.cloudfront.net/qr-place/item/QR_20220819_378_1_L6ZWJE1ZOCQFELWGRPOA.jpg,https://d2reotjpatzlok.cloudfront.net/qr-place/inpainting/QR_20230209_378_1280_LDWSNZCXHMOBFLLOVGRP.jpg,27489,957,960,1350,1044,"무릉리 미숫가루","Murung-ri Village Roasted Grain Powder"
1280,https://d2reotjpatzlok.cloudfront.net/qr-place/item/QR_20220819_378_1_L6ZWJE1ZOCQFELWGRPOA.jpg,https://d2reotjpatzlok.cloudfront.net/qr-place/inpainting/QR_20230209_378_1280_LDWSNZCXHMOBFLLOVGRP.jpg,27490,159,1251,495,1335,"구좌 당근주스","Gujwa Carrot Juice"
1280,https://d2reotjpatzlok.cloudfront.net/qr-place/item/QR_20220819_378_1_L6ZWJE1ZOCQFELWGRPOA.jpg,https://d2reotjpatzlok.cloudfront.net/qr-place/inpainting/QR_20230209_378_1280_LDWSNZCXHMOBFLLOVGRP.jpg,27491,906,1254,1614,1338,"한라봉 & 유자의 만남 봉자주스","Mixture of Hallabong Tangerines & Yuzu, Bong-zu Juice"
1280,https://d2reotjpatzlok.cloudfront.net/qr-place/item/QR_20220819_378_1_L6ZWJE1ZOCQFELWGRPOA.jpg,https://d2reotjpatzlok.cloudfront.net/qr-place/inpainting/QR_20230209_378_1280_LDWSNZCXHMOBFLLOVGRP.jpg,27492,156,1539,726,1620,"신선도 반한 영귤스무디","A taste that even lured the Immortal Hermits, Sudachi Smoothie"
1280,https://d2reotjpatzlok.cloudfront.net/qr-place/item/QR_20220819_378_1_L6ZWJE1ZOCQFELWGRPOA.jpg,https://d2reotjpatzlok.cloudfront.net/qr-place/inpainting/QR_20230209_378_1280_LDWSNZCXHMOBFLLOVGRP.jpg,27493,1260,1548,1986,1626,"급속 수분충전 수박100%주스","For quick hydration, 100% Watermelon Juice"
1280,https://d2reotjpatzlok.cloudfront.net/qr-place/item/QR_20220819_378_1_L6ZWJE1ZOCQFELWGRPOA.jpg,https://d2reotjpatzlok.cloudfront.net/qr-place/inpainting/QR_20230209_378_1280_LDWSNZCXHMOBFLLOVGRP.jpg,27494,153,1836,729,1914,"청키 수제청 레몬에이드","Chuncky House-made Lemonade"
