 item_id,image_url,inpainting_image_url,item_org_id,xmin,ymin,xmax,ymax,ori_content,tr_content
1459,https://d2reotjpatzlok.cloudfront.net/qr-place/item/QR_20220907_405_1_L7RE8MURRPSBNYL7O9LL.jpg,https://d2reotjpatzlok.cloudfront.net/qr-place/inpainting/QR_20220907_405_1_L7RE8MURRPSBNYL7O9LL.jpg,32140,1041,214,1450,343,"사시미","Sliced Raw Fish"
1459,https://d2reotjpatzlok.cloudfront.net/qr-place/item/QR_20220907_405_1_L7RE8MURRPSBNYL7O9LL.jpg,https://d2reotjpatzlok.cloudfront.net/qr-place/inpainting/QR_20220907_405_1_L7RE8MURRPSBNYL7O9LL.jpg,32148,125,878,244,956,"인기","Favorites"
1459,https://d2reotjpatzlok.cloudfront.net/qr-place/item/QR_20220907_405_1_L7RE8MURRPSBNYL7O9LL.jpg,https://d2reotjpatzlok.cloudfront.net/qr-place/inpainting/QR_20220907_405_1_L7RE8MURRPSBNYL7O9LL.jpg,32141,111,502,233,579,"인기","Favorites"
1459,https://d2reotjpatzlok.cloudfront.net/qr-place/item/QR_20220907_405_1_L7RE8MURRPSBNYL7O9LL.jpg,https://d2reotjpatzlok.cloudfront.net/qr-place/inpainting/QR_20220907_405_1_L7RE8MURRPSBNYL7O9LL.jpg,32150,277,1008,709,1118,"안주용 초밥","Sushi for Drinks"
1459,https://d2reotjpatzlok.cloudfront.net/qr-place/item/QR_20220907_405_1_L7RE8MURRPSBNYL7O9LL.jpg,https://d2reotjpatzlok.cloudfront.net/qr-place/inpainting/QR_20220907_405_1_L7RE8MURRPSBNYL7O9LL.jpg,32163,878,3015,1779,3108,"까망베르치즈를 빵가루를 입혀 튀긴 것","Camenbert cheese, breaded and deep-fried"
1459,https://d2reotjpatzlok.cloudfront.net/qr-place/item/QR_20220907_405_1_L7RE8MURRPSBNYL7O9LL.jpg,https://d2reotjpatzlok.cloudfront.net/qr-place/inpainting/QR_20220907_405_1_L7RE8MURRPSBNYL7O9LL.jpg,32166,221,3248,653,3351,"치킨가라아게","Deep-fried Chicken"
1459,https://d2reotjpatzlok.cloudfront.net/qr-place/item/QR_20220907_405_1_L7RE8MURRPSBNYL7O9LL.jpg,https://d2reotjpatzlok.cloudfront.net/qr-place/inpainting/QR_20220907_405_1_L7RE8MURRPSBNYL7O9LL.jpg,32160,221,2846,498,2949,"새우튀김","Deep-fried Shrimp"
1459,https://d2reotjpatzlok.cloudfront.net/qr-place/item/QR_20220907_405_1_L7RE8MURRPSBNYL7O9LL.jpg,https://d2reotjpatzlok.cloudfront.net/qr-place/inpainting/QR_20220907_405_1_L7RE8MURRPSBNYL7O9LL.jpg,32162,218,2986,868,3100,"까망베르치즈후라이","Deep-fried Camembert Cheese"
1459,https://d2reotjpatzlok.cloudfront.net/qr-place/item/QR_20220907_405_1_L7RE8MURRPSBNYL7O9LL.jpg,https://d2reotjpatzlok.cloudfront.net/qr-place/inpainting/QR_20220907_405_1_L7RE8MURRPSBNYL7O9LL.jpg,32161,520,2871,1550,2978,"큰 새우 4ea , 가지 , 고구마 , 단호박 , 꽈리고추","Large Shrimp 4 pieces, Eggplant, Sweet Potato, Pumpkin, Shishito Pepper"
1459,https://d2reotjpatzlok.cloudfront.net/qr-place/item/QR_20220907_405_1_L7RE8MURRPSBNYL7O9LL.jpg,https://d2reotjpatzlok.cloudfront.net/qr-place/inpainting/QR_20220907_405_1_L7RE8MURRPSBNYL7O9LL.jpg,32142,262,487,701,612,"모듬 사시미","Assorted Sliced Raw Fish"
