 item_id,image_url,inpainting_image_url,item_org_id,xmin,ymin,xmax,ymax,ori_content,tr_content
1641,https://d2reotjpatzlok.cloudfront.net/qr-place/item/QR_20220913_498_1_L8043M340FQAPLZK7X8C.jpg,https://d2reotjpatzlok.cloudfront.net/qr-place/inpainting/QR_20220913_498_1_L8043M340FQAPLZK7X8C.jpg,34992,678,730,786,776,"뼈 추가","Extra Bones with Meat"
1641,https://d2reotjpatzlok.cloudfront.net/qr-place/item/QR_20220913_498_1_L8043M340FQAPLZK7X8C.jpg,https://d2reotjpatzlok.cloudfront.net/qr-place/inpainting/QR_20220913_498_1_L8043M340FQAPLZK7X8C.jpg,34993,679,814,850,858,"시래기 추가","Extra Dried Radish Leaf"
1641,https://d2reotjpatzlok.cloudfront.net/qr-place/item/QR_20220913_498_1_L8043M340FQAPLZK7X8C.jpg,https://d2reotjpatzlok.cloudfront.net/qr-place/inpainting/QR_20220913_498_1_L8043M340FQAPLZK7X8C.jpg,34983,53,674,358,728,"소고기 콩나물국밥","Rice Soup with Beef and Bean Sprouts"
1641,https://d2reotjpatzlok.cloudfront.net/qr-place/item/QR_20220913_498_1_L8043M340FQAPLZK7X8C.jpg,https://d2reotjpatzlok.cloudfront.net/qr-place/inpainting/QR_20220913_498_1_L8043M340FQAPLZK7X8C.jpg,34978,863,238,917,284,"4인","4 Servings"
1641,https://d2reotjpatzlok.cloudfront.net/qr-place/item/QR_20220913_498_1_L8043M340FQAPLZK7X8C.jpg,https://d2reotjpatzlok.cloudfront.net/qr-place/inpainting/QR_20220913_498_1_L8043M340FQAPLZK7X8C.jpg,34979,858,320,917,369,"3인","3 Servings"
1641,https://d2reotjpatzlok.cloudfront.net/qr-place/item/QR_20220913_498_1_L8043M340FQAPLZK7X8C.jpg,https://d2reotjpatzlok.cloudfront.net/qr-place/inpainting/QR_20220913_498_1_L8043M340FQAPLZK7X8C.jpg,34980,861,395,919,440,"2인","2 Servings"
1641,https://d2reotjpatzlok.cloudfront.net/qr-place/item/QR_20220913_498_1_L8043M340FQAPLZK7X8C.jpg,https://d2reotjpatzlok.cloudfront.net/qr-place/inpainting/QR_20220913_498_1_L8043M340FQAPLZK7X8C.jpg,34988,57,1032,126,1078,"음료","Drinks"
1641,https://d2reotjpatzlok.cloudfront.net/qr-place/item/QR_20220913_498_1_L8043M340FQAPLZK7X8C.jpg,https://d2reotjpatzlok.cloudfront.net/qr-place/inpainting/QR_20220913_498_1_L8043M340FQAPLZK7X8C.jpg,34976,796,305,852,372,"중","Medium"
1641,https://d2reotjpatzlok.cloudfront.net/qr-place/item/QR_20220913_498_1_L8043M340FQAPLZK7X8C.jpg,https://d2reotjpatzlok.cloudfront.net/qr-place/inpainting/QR_20220913_498_1_L8043M340FQAPLZK7X8C.jpg,34989,620,497,714,556,"추가","Extra"
1641,https://d2reotjpatzlok.cloudfront.net/qr-place/item/QR_20220913_498_1_L8043M340FQAPLZK7X8C.jpg,https://d2reotjpatzlok.cloudfront.net/qr-place/inpainting/QR_20220913_498_1_L8043M340FQAPLZK7X8C.jpg,34987,56,950,220,1001,"제주막걸리","Jeju Makgeolli (Unrefined Rice Wine)"
1641,https://d2reotjpatzlok.cloudfront.net/qr-place/item/QR_20220913_498_1_L8043M340FQAPLZK7X8C.jpg,https://d2reotjpatzlok.cloudfront.net/qr-place/inpainting/QR_20220913_498_1_L8043M340FQAPLZK7X8C.jpg,34974,556,263,756,349,"감자탕","Pork Backbone Stew"
1641,https://d2reotjpatzlok.cloudfront.net/qr-place/item/QR_20220913_498_1_L8043M340FQAPLZK7X8C.jpg,https://d2reotjpatzlok.cloudfront.net/qr-place/inpainting/QR_20220913_498_1_L8043M340FQAPLZK7X8C.jpg,34975,796,221,855,282,"대","Large"
1641,https://d2reotjpatzlok.cloudfront.net/qr-place/item/QR_20220913_498_1_L8043M340FQAPLZK7X8C.jpg,https://d2reotjpatzlok.cloudfront.net/qr-place/inpainting/QR_20220913_498_1_L8043M340FQAPLZK7X8C.jpg,34977,797,392,856,464,"소","Small"
1641,https://d2reotjpatzlok.cloudfront.net/qr-place/item/QR_20220913_498_1_L8043M340FQAPLZK7X8C.jpg,https://d2reotjpatzlok.cloudfront.net/qr-place/inpainting/QR_20220913_498_1_L8043M340FQAPLZK7X8C.jpg,34981,38,499,128,551,"식사","Meals"
