 item_id,image_url,inpainting_image_url,item_org_id,xmin,ymin,xmax,ymax,ori_content,tr_content
1421,https://d2reotjpatzlok.cloudfront.net/qr-place/item/QR_20220905_400_5_L7O83XCLAP8EAONVZVS2.jpg,https://d2reotjpatzlok.cloudfront.net/qr-place/inpainting/QR_20230209_400_1421_LDWTDAEJHMTSUVYLCJAB.jpg,31443,510,206,1112,302,"일반 탕수육 세트","Sweet and Sour Pork Set Menu"
1421,https://d2reotjpatzlok.cloudfront.net/qr-place/item/QR_20220905_400_5_L7O83XCLAP8EAONVZVS2.jpg,https://d2reotjpatzlok.cloudfront.net/qr-place/inpainting/QR_20230209_400_1421_LDWTDAEJHMTSUVYLCJAB.jpg,31449,282,620,740,691,"탕수육 + 볶음밥","Sweet and Sour Pork + Fried Rice"
1421,https://d2reotjpatzlok.cloudfront.net/qr-place/item/QR_20220905_400_5_L7O83XCLAP8EAONVZVS2.jpg,https://d2reotjpatzlok.cloudfront.net/qr-place/inpainting/QR_20230209_400_1421_LDWTDAEJHMTSUVYLCJAB.jpg,31450,756,620,924,696,"2인분","2 Servings"
1421,https://d2reotjpatzlok.cloudfront.net/qr-place/item/QR_20220905_400_5_L7O83XCLAP8EAONVZVS2.jpg,https://d2reotjpatzlok.cloudfront.net/qr-place/inpainting/QR_20230209_400_1421_LDWTDAEJHMTSUVYLCJAB.jpg,31451,284,702,736,778,"탕수육 + 잡채밥","Sweet and Sour Pork + Stir-fried Glass Noodles and Vegetables with Rice"
1421,https://d2reotjpatzlok.cloudfront.net/qr-place/item/QR_20220905_400_5_L7O83XCLAP8EAONVZVS2.jpg,https://d2reotjpatzlok.cloudfront.net/qr-place/inpainting/QR_20230209_400_1421_LDWTDAEJHMTSUVYLCJAB.jpg,31457,523,1210,1083,1304,"황궁탕수육세트","Hwanggung Sweet and Sour Pork Set Menu"
1421,https://d2reotjpatzlok.cloudfront.net/qr-place/item/QR_20220905_400_5_L7O83XCLAP8EAONVZVS2.jpg,https://d2reotjpatzlok.cloudfront.net/qr-place/inpainting/QR_20230209_400_1421_LDWTDAEJHMTSUVYLCJAB.jpg,31459,1015,1440,1183,1514,"2인분","2 Servings"
1421,https://d2reotjpatzlok.cloudfront.net/qr-place/item/QR_20220905_400_5_L7O83XCLAP8EAONVZVS2.jpg,https://d2reotjpatzlok.cloudfront.net/qr-place/inpainting/QR_20230209_400_1421_LDWTDAEJHMTSUVYLCJAB.jpg,31466,1013,1787,1185,1863,"2인분","2 Servings"
1421,https://d2reotjpatzlok.cloudfront.net/qr-place/item/QR_20220905_400_5_L7O83XCLAP8EAONVZVS2.jpg,https://d2reotjpatzlok.cloudfront.net/qr-place/inpainting/QR_20230209_400_1421_LDWTDAEJHMTSUVYLCJAB.jpg,31467,253,1870,939,1944,"황궁탕수육 + 황궁잡채밥","Hwanggung Sweet and Sour Pork + Hwanggung Stir-fried Glass Noodles and Vegetables with Rice"
1421,https://d2reotjpatzlok.cloudfront.net/qr-place/item/QR_20220905_400_5_L7O83XCLAP8EAONVZVS2.jpg,https://d2reotjpatzlok.cloudfront.net/qr-place/inpainting/QR_20230209_400_1421_LDWTDAEJHMTSUVYLCJAB.jpg,31468,955,1872,1123,1955,"2인분","2 Servings"
1421,https://d2reotjpatzlok.cloudfront.net/qr-place/item/QR_20220905_400_5_L7O83XCLAP8EAONVZVS2.jpg,https://d2reotjpatzlok.cloudfront.net/qr-place/inpainting/QR_20230209_400_1421_LDWTDAEJHMTSUVYLCJAB.jpg,31469,425,1975,1201,2035,"세트 메뉴는 ( 요리 or 식사 ) 전메뉴 변경가능","All menus (Dish or Meal) can be changed."
