 item_id,image_url,inpainting_image_url,item_org_id,xmin,ymin,xmax,ymax,ori_content,tr_content
1206,https://d2reotjpatzlok.cloudfront.net/qr-place/item/QR_20220810_334_1_L6NC3QN2UUHZ2GYIBQVV.jpg,https://d2reotjpatzlok.cloudfront.net/qr-place/inpainting/QR_20230209_334_1206_LDWS98WLMNT77L6G1XHU.jpg,25805,532,2995,701,3067,"제주산","From Jeju Island"
1206,https://d2reotjpatzlok.cloudfront.net/qr-place/item/QR_20220810_334_1_L6NC3QN2UUHZ2GYIBQVV.jpg,https://d2reotjpatzlok.cloudfront.net/qr-place/inpainting/QR_20230209_334_1206_LDWS98WLMNT77L6G1XHU.jpg,25806,220,3202,407,3305,"만두","Mandu"
1206,https://d2reotjpatzlok.cloudfront.net/qr-place/item/QR_20220810_334_1_L6NC3QN2UUHZ2GYIBQVV.jpg,https://d2reotjpatzlok.cloudfront.net/qr-place/inpainting/QR_20230209_334_1206_LDWS98WLMNT77L6G1XHU.jpg,25807,445,3202,609,3284,"제주산","From Jeju Island"
1206,https://d2reotjpatzlok.cloudfront.net/qr-place/item/QR_20220810_334_1_L6NC3QN2UUHZ2GYIBQVV.jpg,https://d2reotjpatzlok.cloudfront.net/qr-place/inpainting/QR_20230209_334_1206_LDWS98WLMNT77L6G1XHU.jpg,25808,215,3407,499,3512,"주먹밥","Rice Balls"
1206,https://d2reotjpatzlok.cloudfront.net/qr-place/item/QR_20220810_334_1_L6NC3QN2UUHZ2GYIBQVV.jpg,https://d2reotjpatzlok.cloudfront.net/qr-place/inpainting/QR_20230209_334_1206_LDWS98WLMNT77L6G1XHU.jpg,25784,599,100,1193,248,"코스요리","Course Menu"
1206,https://d2reotjpatzlok.cloudfront.net/qr-place/item/QR_20220810_334_1_L6NC3QN2UUHZ2GYIBQVV.jpg,https://d2reotjpatzlok.cloudfront.net/qr-place/inpainting/QR_20230209_334_1206_LDWS98WLMNT77L6G1XHU.jpg,25785,172,376,535,476,"특A코스","Course A Special"
1206,https://d2reotjpatzlok.cloudfront.net/qr-place/item/QR_20220810_334_1_L6NC3QN2UUHZ2GYIBQVV.jpg,https://d2reotjpatzlok.cloudfront.net/qr-place/inpainting/QR_20230209_334_1206_LDWS98WLMNT77L6G1XHU.jpg,25786,579,379,724,448,"1인분","For 1 person"
1206,https://d2reotjpatzlok.cloudfront.net/qr-place/item/QR_20220810_334_1_L6NC3QN2UUHZ2GYIBQVV.jpg,https://d2reotjpatzlok.cloudfront.net/qr-place/inpainting/QR_20230209_334_1206_LDWS98WLMNT77L6G1XHU.jpg,25787,166,532,1656,722,"엑기스 , 사시미 , 육회 , 주먹밥 , 특수부위 , 야채보쌈 , 만두 , 갈비찜 , 생구이 , 떡갈비 , 전복구이 , 곰탕 , 샤브샤브","Horse Bone Extract, Sliced Raw Meat, Tartare, Rice Ball, Special cuts, Napa Wraps with Vegetables, Mandu, Braised Galbi, Grilled Meat, Grilled Galbi Patties, Grilled Abalone, Bone Soup, Shabu-shabu"
1206,https://d2reotjpatzlok.cloudfront.net/qr-place/item/QR_20220810_334_1_L6NC3QN2UUHZ2GYIBQVV.jpg,https://d2reotjpatzlok.cloudfront.net/qr-place/inpainting/QR_20230209_334_1206_LDWS98WLMNT77L6G1XHU.jpg,25788,179,799,433,896,"A코스","Course A"
1206,https://d2reotjpatzlok.cloudfront.net/qr-place/item/QR_20220810_334_1_L6NC3QN2UUHZ2GYIBQVV.jpg,https://d2reotjpatzlok.cloudfront.net/qr-place/inpainting/QR_20230209_334_1206_LDWS98WLMNT77L6G1XHU.jpg,25789,484,801,632,873,"1인분","For 1 person"
1206,https://d2reotjpatzlok.cloudfront.net/qr-place/item/QR_20220810_334_1_L6NC3QN2UUHZ2GYIBQVV.jpg,https://d2reotjpatzlok.cloudfront.net/qr-place/inpainting/QR_20230209_334_1206_LDWS98WLMNT77L6G1XHU.jpg,25790,169,975,1797,1103,"엑기스 , 사시미 , 육회 , 주먹밥 , 야채보쌈 , 만두 , 갈비찜 , 생구이 , 샤브샤브","Horse Bone Extract, Sliced Raw Meat, Tartare, Rice Ball, Napa Wraps with Vegetables, Mandu, Braised Galbi, Grilled Meat, Shabu-shabu"
1206,https://d2reotjpatzlok.cloudfront.net/qr-place/item/QR_20220810_334_1_L6NC3QN2UUHZ2GYIBQVV.jpg,https://d2reotjpatzlok.cloudfront.net/qr-place/inpainting/QR_20230209_334_1206_LDWS98WLMNT77L6G1XHU.jpg,25791,172,1167,440,1277,"B코스","Course B"
1206,https://d2reotjpatzlok.cloudfront.net/qr-place/item/QR_20220810_334_1_L6NC3QN2UUHZ2GYIBQVV.jpg,https://d2reotjpatzlok.cloudfront.net/qr-place/inpainting/QR_20230209_334_1206_LDWS98WLMNT77L6G1XHU.jpg,25792,476,1175,645,1252,"1인분","For 1 person"
1206,https://d2reotjpatzlok.cloudfront.net/qr-place/item/QR_20220810_334_1_L6NC3QN2UUHZ2GYIBQVV.jpg,https://d2reotjpatzlok.cloudfront.net/qr-place/inpainting/QR_20230209_334_1206_LDWS98WLMNT77L6G1XHU.jpg,25793,177,1357,1654,1480,"육사시미 , 육회 , 주먹밥 , 야채보쌈 , 만두 , 갈비찜 , 생구이 , 곰탕","Sliced Raw Meat, Tartare, Rice Ball, Napa Wraps with Vegetables, Mandu, Braised Galbi, Grilled Meat, Bone Soup"
1206,https://d2reotjpatzlok.cloudfront.net/qr-place/item/QR_20220810_334_1_L6NC3QN2UUHZ2GYIBQVV.jpg,https://d2reotjpatzlok.cloudfront.net/qr-place/inpainting/QR_20230209_334_1206_LDWS98WLMNT77L6G1XHU.jpg,25796,875,1738,983,1841,"小","Small"
1206,https://d2reotjpatzlok.cloudfront.net/qr-place/item/QR_20220810_334_1_L6NC3QN2UUHZ2GYIBQVV.jpg,https://d2reotjpatzlok.cloudfront.net/qr-place/inpainting/QR_20230209_334_1206_LDWS98WLMNT77L6G1XHU.jpg,25797,650,2063,1265,2232,"점심식사","Lunch Menus"
1206,https://d2reotjpatzlok.cloudfront.net/qr-place/item/QR_20220810_334_1_L6NC3QN2UUHZ2GYIBQVV.jpg,https://d2reotjpatzlok.cloudfront.net/qr-place/inpainting/QR_20230209_334_1206_LDWS98WLMNT77L6G1XHU.jpg,25798,205,2342,489,2452,"말곰탕","Horse Bone Soup"
1206,https://d2reotjpatzlok.cloudfront.net/qr-place/item/QR_20220810_334_1_L6NC3QN2UUHZ2GYIBQVV.jpg,https://d2reotjpatzlok.cloudfront.net/qr-place/inpainting/QR_20230209_334_1206_LDWS98WLMNT77L6G1XHU.jpg,25794,154,1559,773,1702,"스페셜요리","Special Dishes"
1206,https://d2reotjpatzlok.cloudfront.net/qr-place/item/QR_20220810_334_1_L6NC3QN2UUHZ2GYIBQVV.jpg,https://d2reotjpatzlok.cloudfront.net/qr-place/inpainting/QR_20230209_334_1206_LDWS98WLMNT77L6G1XHU.jpg,25795,858,1564,988,1684,"大","Large"
1206,https://d2reotjpatzlok.cloudfront.net/qr-place/item/QR_20220810_334_1_L6NC3QN2UUHZ2GYIBQVV.jpg,https://d2reotjpatzlok.cloudfront.net/qr-place/inpainting/QR_20230209_334_1206_LDWS98WLMNT77L6G1XHU.jpg,25799,527,2350,696,2424,"제주산","From Jeju Island"
1206,https://d2reotjpatzlok.cloudfront.net/qr-place/item/QR_20220810_334_1_L6NC3QN2UUHZ2GYIBQVV.jpg,https://d2reotjpatzlok.cloudfront.net/qr-place/inpainting/QR_20230209_334_1206_LDWS98WLMNT77L6G1XHU.jpg,25800,218,2547,666,2670,"육회비빔밥","Tartare Bibimbap"
1206,https://d2reotjpatzlok.cloudfront.net/qr-place/item/QR_20220810_334_1_L6NC3QN2UUHZ2GYIBQVV.jpg,https://d2reotjpatzlok.cloudfront.net/qr-place/inpainting/QR_20230209_334_1206_LDWS98WLMNT77L6G1XHU.jpg,25801,714,2562,883,2634,"제주산","From Jeju Island"
