 item_id,image_url,inpainting_image_url,item_org_id,xmin,ymin,xmax,ymax,ori_content,tr_content
1193,https://d2reotjpatzlok.cloudfront.net/qr-place/item/QR_20220810_332_1_L6NB8MRVKVNIH4USJD1B.jpg,https://d2reotjpatzlok.cloudfront.net/qr-place/inpainting/QR_20220810_332_1_L6NB8MRVKVNIH4USJD1B.jpg,25548,1394,2712,1488,2762,"지리","Soup"
1193,https://d2reotjpatzlok.cloudfront.net/qr-place/item/QR_20220810_332_1_L6NB8MRVKVNIH4USJD1B.jpg,https://d2reotjpatzlok.cloudfront.net/qr-place/inpainting/QR_20220810_332_1_L6NB8MRVKVNIH4USJD1B.jpg,25549,1508,2706,1766,2765,"등 20여가지","and other side dishes up to 20 kinds of food"
1193,https://d2reotjpatzlok.cloudfront.net/qr-place/item/QR_20220810_332_1_L6NB8MRVKVNIH4USJD1B.jpg,https://d2reotjpatzlok.cloudfront.net/qr-place/inpainting/QR_20220810_332_1_L6NB8MRVKVNIH4USJD1B.jpg,25550,738,2847,1588,2900,"날씨나 계절에 따라 코스메뉴가 다를 수 있습니다 ","Course menus may vary due to the weather or the season"
1193,https://d2reotjpatzlok.cloudfront.net/qr-place/item/QR_20220810_332_1_L6NB8MRVKVNIH4USJD1B.jpg,https://d2reotjpatzlok.cloudfront.net/qr-place/inpainting/QR_20220810_332_1_L6NB8MRVKVNIH4USJD1B.jpg,25528,1002,1614,1239,1667,"참돔 : 국내산","Sea Bream : Korean"
1193,https://d2reotjpatzlok.cloudfront.net/qr-place/item/QR_20220810_332_1_L6NB8MRVKVNIH4USJD1B.jpg,https://d2reotjpatzlok.cloudfront.net/qr-place/inpainting/QR_20220810_332_1_L6NB8MRVKVNIH4USJD1B.jpg,25529,659,2000,1611,2094,"방어 , 히라스(부시리) 코스 요리","Yellowtail, Yellowtail Kingfish Course Menu"
1193,https://d2reotjpatzlok.cloudfront.net/qr-place/item/QR_20220810_332_1_L6NB8MRVKVNIH4USJD1B.jpg,https://d2reotjpatzlok.cloudfront.net/qr-place/inpainting/QR_20220810_332_1_L6NB8MRVKVNIH4USJD1B.jpg,25518,873,129,1289,313,"30년 정성 차림상","30 years of expertise into one table"
1193,https://d2reotjpatzlok.cloudfront.net/qr-place/item/QR_20220810_332_1_L6NB8MRVKVNIH4USJD1B.jpg,https://d2reotjpatzlok.cloudfront.net/qr-place/inpainting/QR_20220810_332_1_L6NB8MRVKVNIH4USJD1B.jpg,25519,829,606,1365,685,"모듬회 코스요리","Assorted Sliced Raw Fish Course Menu"
1193,https://d2reotjpatzlok.cloudfront.net/qr-place/item/QR_20220810_332_1_L6NB8MRVKVNIH4USJD1B.jpg,https://d2reotjpatzlok.cloudfront.net/qr-place/inpainting/QR_20220810_332_1_L6NB8MRVKVNIH4USJD1B.jpg,25520,890,721,1315,776,"광어 + 참돔(계절횟감)","Flatfish + Sea Bream (Seasonal Raw Fish)"
1193,https://d2reotjpatzlok.cloudfront.net/qr-place/item/QR_20220810_332_1_L6NB8MRVKVNIH4USJD1B.jpg,https://d2reotjpatzlok.cloudfront.net/qr-place/inpainting/QR_20220810_332_1_L6NB8MRVKVNIH4USJD1B.jpg,25521,1013,794,1180,852,"2인 이상","Minimum order of 2"
1193,https://d2reotjpatzlok.cloudfront.net/qr-place/item/QR_20220810_332_1_L6NB8MRVKVNIH4USJD1B.jpg,https://d2reotjpatzlok.cloudfront.net/qr-place/inpainting/QR_20220810_332_1_L6NB8MRVKVNIH4USJD1B.jpg,25522,931,876,1013,934,"1인","1 person"
