 item_id,image_url,inpainting_image_url,item_org_id,xmin,ymin,xmax,ymax,ori_content,tr_content
1512,https://d2reotjpatzlok.cloudfront.net/qr-place/item/QR_20220908_433_1_L7SUQTKA7U5ZRZM0ZJ4P.jpg,https://d2reotjpatzlok.cloudfront.net/qr-place/inpainting/QR_20230209_433_1512_LDWVUWNQR9XWOIFHTXTS.jpg,33180,122,194,675,382,"시그니처 음료","Signature Drink"
1512,https://d2reotjpatzlok.cloudfront.net/qr-place/item/QR_20220908_433_1_L7SUQTKA7U5ZRZM0ZJ4P.jpg,https://d2reotjpatzlok.cloudfront.net/qr-place/inpainting/QR_20230209_433_1512_LDWVUWNQR9XWOIFHTXTS.jpg,33181,116,393,448,509,"도을커피","Doeul Coffee"
1512,https://d2reotjpatzlok.cloudfront.net/qr-place/item/QR_20220908_433_1_L7SUQTKA7U5ZRZM0ZJ4P.jpg,https://d2reotjpatzlok.cloudfront.net/qr-place/inpainting/QR_20230209_433_1512_LDWVUWNQR9XWOIFHTXTS.jpg,33182,117,520,951,686,"진한 커피 위에 고소한 땅콩 크림이 올라간 도을 시그니처 음료","Doeul's signature drink, with nutty peanut cream served on top of a strong cup of coffee."
1512,https://d2reotjpatzlok.cloudfront.net/qr-place/item/QR_20220908_433_1_L7SUQTKA7U5ZRZM0ZJ4P.jpg,https://d2reotjpatzlok.cloudfront.net/qr-place/inpainting/QR_20230209_433_1512_LDWVUWNQR9XWOIFHTXTS.jpg,33183,111,829,531,1017,"커피음료","Coffee Drinks"
1512,https://d2reotjpatzlok.cloudfront.net/qr-place/item/QR_20220908_433_1_L7SUQTKA7U5ZRZM0ZJ4P.jpg,https://d2reotjpatzlok.cloudfront.net/qr-place/inpainting/QR_20230209_433_1512_LDWVUWNQR9XWOIFHTXTS.jpg,33184,111,1006,509,1139,"에스프레스","Espresso"
1512,https://d2reotjpatzlok.cloudfront.net/qr-place/item/QR_20220908_433_1_L7SUQTKA7U5ZRZM0ZJ4P.jpg,https://d2reotjpatzlok.cloudfront.net/qr-place/inpainting/QR_20230209_433_1512_LDWVUWNQR9XWOIFHTXTS.jpg,33185,111,1145,509,1278,"아메리카노","Americano"
1512,https://d2reotjpatzlok.cloudfront.net/qr-place/item/QR_20220908_433_1_L7SUQTKA7U5ZRZM0ZJ4P.jpg,https://d2reotjpatzlok.cloudfront.net/qr-place/inpainting/QR_20230209_433_1512_LDWVUWNQR9XWOIFHTXTS.jpg,33186,127,1388,464,1526,"카페라떼","Café Latte"
1512,https://d2reotjpatzlok.cloudfront.net/qr-place/item/QR_20220908_433_1_L7SUQTKA7U5ZRZM0ZJ4P.jpg,https://d2reotjpatzlok.cloudfront.net/qr-place/inpainting/QR_20230209_433_1512_LDWVUWNQR9XWOIFHTXTS.jpg,33187,116,1648,514,1780,"바닐라라떼","Vanilla Latte"
1512,https://d2reotjpatzlok.cloudfront.net/qr-place/item/QR_20220908_433_1_L7SUQTKA7U5ZRZM0ZJ4P.jpg,https://d2reotjpatzlok.cloudfront.net/qr-place/inpainting/QR_20230209_433_1512_LDWVUWNQR9XWOIFHTXTS.jpg,33188,116,1786,514,1919,"카라멜라떼","Caramel Latte"
1512,https://d2reotjpatzlok.cloudfront.net/qr-place/item/QR_20220908_433_1_L7SUQTKA7U5ZRZM0ZJ4P.jpg,https://d2reotjpatzlok.cloudfront.net/qr-place/inpainting/QR_20230209_433_1512_LDWVUWNQR9XWOIFHTXTS.jpg,33189,111,1913,454,2040,"카페모카","Café Mocha"
1512,https://d2reotjpatzlok.cloudfront.net/qr-place/item/QR_20220908_433_1_L7SUQTKA7U5ZRZM0ZJ4P.jpg,https://d2reotjpatzlok.cloudfront.net/qr-place/inpainting/QR_20230209_433_1512_LDWVUWNQR9XWOIFHTXTS.jpg,33190,105,2156,426,2311,"아포가토","Affogato"
1512,https://d2reotjpatzlok.cloudfront.net/qr-place/item/QR_20220908_433_1_L7SUQTKA7U5ZRZM0ZJ4P.jpg,https://d2reotjpatzlok.cloudfront.net/qr-place/inpainting/QR_20230209_433_1512_LDWVUWNQR9XWOIFHTXTS.jpg,33191,1399,216,1786,382,"기타음료","Other Drinks"
1512,https://d2reotjpatzlok.cloudfront.net/qr-place/item/QR_20220908_433_1_L7SUQTKA7U5ZRZM0ZJ4P.jpg,https://d2reotjpatzlok.cloudfront.net/qr-place/inpainting/QR_20230209_433_1512_LDWVUWNQR9XWOIFHTXTS.jpg,33192,1393,393,1880,525,"오레오쉐이크","Oreo Shake"
1512,https://d2reotjpatzlok.cloudfront.net/qr-place/item/QR_20220908_433_1_L7SUQTKA7U5ZRZM0ZJ4P.jpg,https://d2reotjpatzlok.cloudfront.net/qr-place/inpainting/QR_20230209_433_1512_LDWVUWNQR9XWOIFHTXTS.jpg,33193,1393,536,1736,663,"미숫크림","Creamy Grain Latte"
